Sales Order Number,Sales Document Type,Sales Order Line Item,Order Create Date,Requested Delivery Date,Sold-To Party,Sold-to Name,Customer Hierarchy ,Customer Hierarchy Level 6 Text,Customer Hierarchy Level 7 Text,Material,Material Descrption,Material Status Description,Plant Material Status Description,Auth Sell Flag Description,Plant,Order Quantity Sales Unit,Sales Unit of Measure
1076482177,ZOR,200,20251113,20251114,2004448900,QUIKTRIP 4033,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1N98,1,CS
1076482206,ZOR,180,20251113,20251114,2001016779,QUIKTRIP #606,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076482206,ZOR,220,20251113,20251114,2001016779,QUIKTRIP #606,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076482206,ZOR,220,20251113,20251114,2001016779,QUIKTRIP #606,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076482206,ZOR,230,20251113,20251114,2001016779,QUIKTRIP #606,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1353,1,CS
1076482207,ZOR,360,20251113,20251113,2000833447,QUIKTRIP #167 V#10454,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076482257,ZOR,220,20251113,20251113,2000556713,QUIKTRIP #268,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076482257,ZOR,410,20251113,20251113,2000556713,QUIKTRIP #268,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076482285,ZOR,160,20251113,20251114,2004463345,QUIKTRIP 7196,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1327,2,CS
1076482285,ZOR,170,20251113,20251114,2004463345,QUIKTRIP 7196,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1327,1,CS
1076482286,ZOR,190,20251113,20251114,2000852589,QUIKTRIP #579,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1288,1,CS
1076483059,ZOR,260,20251113,20251113,2000546465,QUIKTRIP #663,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076483059,ZOR,260,20251113,20251113,2000546465,QUIKTRIP #663,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076483238,ZOR,200,20251113,20251113,2000365075,QUIKTRIP #230.,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076484019,ZOR,330,20251113,20251114,2000669507,QUIKTRIP #695,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076484019,ZOR,330,20251113,20251114,2000669507,QUIKTRIP #695,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076484157,ZOR,200,20251113,20251114,2000400480,QUIKTRIP #222,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076484356,ZOR,150,20251113,20251114,2001001995,QUIKTRIP #225,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076484356,ZOR,330,20251113,20251114,2001001995,QUIKTRIP #225,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,2,CS
1076484498,ZOR,170,20251113,20251117,2004215896,QUIK TRIP 4002,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1272,1,CS
1076484576,ZOR,170,20251113,20251113,2001118509,QUIKTRIP #241,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076484576,ZOR,290,20251113,20251113,2001118509,QUIKTRIP #241,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076485416,ZOR,250,20251113,20251113,2001016512,QUIKTRIP #654,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076485416,ZOR,250,20251113,20251113,2001016512,QUIKTRIP #654,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076485451,ZOR,200,20251113,20251114,2000731670,QUIKTRIP #636,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,1,CS
1076485451,ZOR,200,20251113,20251114,2000731670,QUIKTRIP #636,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,1,CS
1076485451,ZOR,230,20251113,20251114,2000731670,QUIKTRIP #636,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076485507,ZOR,130,20251113,20251114,2005006040,QUIKTRIP 4020,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1272,1,CS
1076485689,ZOR,130,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1029,1,CS
1076485689,ZOR,320,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300010439,PUR LF SWTTEA PET 64OZ 1P8C SBTLY,Material Active,Material Active,No,1029,1,CS
1076485689,ZOR,350,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300019610,MTN DEW SUMMRFRZ CAN 12OZ 12PK 2CS FM,Material Active,Material Active,No,1029,9,CS
1076485689,ZOR,370,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1029,1,CS
1076485689,ZOR,380,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040213,BUBLY BRST TROPPNCH PET 16.9OZ 1P12C,Material Active,Material Active,No,1029,1,CS
1076485689,ZOR,390,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040214,BUBLY BRST PINAPLTNGRN PET 16.9OZ 1P12C,Material Active,Material Active,No,1029,1,CS
1076485689,ZOR,960,20251113,20251114,2000314589,PRICE CHOPPER 188,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300039949,CELSIUS LF SPSTBWM CN 12OZ1P12C SLK GXYV,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,290,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300007227,BUBLY PNPL CAN 12OZ 8P3CFM,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,360,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300019617,MTN DEW SUMMRFRZ PET 20OZ 1PK 24CS SHELL,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,360,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300019624,MTN DEW SUMMRFRZ PET 20OZ 1PK 24CS,Material Active,Material Inactive,No,1029,1,CS
1076485936,ZOR,410,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300045943,MTN DEW BAJ CABO CITRUS SBCAN12OZ12P2CFM,Material Active,Material Active,No,1029,9,CS
1076485936,ZOR,530,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300046199,GAT GLCCHRGLCFZE PET 28OZ 1PK 15CS,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,530,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300049046,GAT GLCCHRGLCFZE PET 28OZ 1P15C DRP ONLY,Material Active,Material Inactive,No,1029,1,CS
1076485936,ZOR,790,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040791,DR PEP STRWBCRM PET 16.9OZ 6PK 4CS S,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,890,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040221,STRBK CB CHOCCRM CAN 11OZ 1PK 12CS SLK,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,900,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040202,STRBK CB SLTCARMCRM CAN 11OZ 1P12C SLK,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,930,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300009076,RCKSTR RCVR RCVRY CAN 16OZ 1P12C ORG,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,950,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040279,CELSIUS LF SPFRBRST CAN 16OZ 1P12C ESS,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,960,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040288,CELSIUS LF SPMGOTGO CAN 16OZ 1P12CS ESS,Material Active,Material Active,No,1029,1,CS
1076485936,ZOR,980,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1029,9,CS
1076485936,ZOR,1060,20251113,20251114,2000499793,PRICE CHOPPER 181,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1029,2,CS
1076486567,ZOR,120,20251113,20251113,2000935445,QUIKTRIP #161,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076486617,ZOR,320,20251113,20251114,2000547943,QUIKTRIP #170,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076486796,ZOR,300,20251113,20251113,2001042116,QUIKTRIP #168,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076486875,ZOR,160,20251113,20251114,2000731650,QUIKTRIP #628,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076486875,ZOR,190,20251113,20251114,2000731650,QUIKTRIP #628,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,1,CS
1076486875,ZOR,190,20251113,20251114,2000731650,QUIKTRIP #628,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,1,CS
1076486875,ZOR,210,20251113,20251114,2000731650,QUIKTRIP #628,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076486875,ZOR,220,20251113,20251114,2000731650,QUIKTRIP #628,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1353,1,CS
1076487294,ZOR,250,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1R96,1,CS
1076487294,ZOR,300,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1R96,1,CS
1076487294,ZOR,330,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1R96,1,CS
1076487294,ZOR,340,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300045946,MTN DEW BAJ CABO CITRUS ZS PET 20OZ1P24C,Material Active,Material Active,No,1R96,1,CS
1076487294,ZOR,350,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300045938,MTN DEW BAJ CABO CITRUS SB PET20OZ1P24CS,Material Active,Material Active,No,1R96,1,CS
1076487294,ZOR,350,20251113,20251114,2001170540,QUIKTRIP 4189,1000008601.0,QUIKTRIP,QUIKTRIP,300045953,MTN DEW BAJ CABO CITRUS SB PET 20OZ1P24C,Material Active,Material Active,No,1R96,1,CS
1076487306,ZOR,350,20251113,20251114,2000457954,QUIKTRIP #646,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076487306,ZOR,350,20251113,20251114,2000457954,QUIKTRIP #646,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076487306,ZOR,370,20251113,20251114,2000457954,QUIKTRIP #646,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076487306,ZOR,380,20251113,20251114,2000457954,QUIKTRIP #646,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1353,1,CS
1076487357,ZOR,300,20251113,20251113,2000613244,QUIKTRIP #203,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,2,CS
1076487466,ZOR,680,20251113,20251114,2004331836,PRICE CHOPPER 047,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040221,STRBK CB CHOCCRM CAN 11OZ 1PK 12CS SLK,Material Active,Material Active,No,1029,1,CS
1076487466,ZOR,690,20251113,20251114,2004331836,PRICE CHOPPER 047,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040202,STRBK CB SLTCARMCRM CAN 11OZ 1P12C SLK,Material Active,Material Active,No,1029,1,CS
1076487466,ZOR,730,20251113,20251114,2004331836,PRICE CHOPPER 047,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300056718,POPPI VARTYPK CAN 12OZ 8P3C ESSNTLS,Material Active,Material Active,No,1029,1,CS
1076487466,ZOR,750,20251113,20251114,2004331836,PRICE CHOPPER 047,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300009076,RCKSTR RCVR RCVRY CAN 16OZ 1P12C ORG,Material Active,Material Active,No,1029,1,CS
1076487473,ZOR,170,20251113,20251115,2004476024,7-ELEVEN 43788 SPWY,1000007582.0,7-ELEVEN ENTERPRISE,SPEEDWAY,300005652,PUR LF TEABLKLEM PET 18.5OZ 1P12C,Material Active,Material Active,No,1119,1,CS
1076487473,ZOR,220,20251113,20251115,2004476024,7-ELEVEN 43788 SPWY,1000007582.0,7-ELEVEN ENTERPRISE,SPEEDWAY,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1119,1,CS
1076487473,ZOR,300,20251113,20251115,2004476024,7-ELEVEN 43788 SPWY,1000007582.0,7-ELEVEN ENTERPRISE,SPEEDWAY,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1119,2,CS
1076488016,ZOR,150,20251113,20251114,2003966204,QUIKTRIP 192,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076488016,ZOR,170,20251113,20251114,2003966204,QUIKTRIP 192,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076488017,ZOR,210,20251113,20251114,2000935325,QUIKTRIP #640,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076488017,ZOR,260,20251113,20251114,2000935325,QUIKTRIP #640,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,1,CS
1076488017,ZOR,260,20251113,20251114,2000935325,QUIKTRIP #640,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,1,CS
1076488017,ZOR,280,20251113,20251114,2000935325,QUIKTRIP #640,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1353,1,CS
1076488225,ZOR,430,20251113,20251113,2000761476,QUIKTRIP #269,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076488226,ZOR,180,20251113,20251113,2000451159,QUIKTRIP #175,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076488226,ZOR,260,20251113,20251113,2000451159,QUIKTRIP #175,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076488315,ZOR,240,20251113,20251114,2000731835,QUIKTRIP #629,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,2,CS
1076488315,ZOR,240,20251113,20251114,2000731835,QUIKTRIP #629,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,2,CS
1076488315,ZOR,250,20251113,20251114,2000731835,QUIKTRIP #629,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076488565,ZOR,230,20251113,20251114,2001201917,QUIKTRIP #386,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1269,1,CS
1076488565,ZOR,340,20251113,20251114,2001201917,QUIKTRIP #386,1000008601.0,QUIKTRIP,QUIKTRIP,300045905,SN STRWBLEMADE CAN 16OZ 1P12C,Material Active,Material Active,No,1269,1,CS
1076488565,ZOR,350,20251113,20251114,2001201917,QUIKTRIP #386,1000008601.0,QUIKTRIP,QUIKTRIP,300045892,LPTN FSN PNAPLMGOLEMAD CAN 16OZ 1P12C,Material Active,Material Active,No,1269,1,CS
1076488566,ZOR,310,20251113,20251114,2000462478,QUIKTRIP #658,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1353,1,CS
1076488566,ZOR,420,20251113,20251114,2000462478,QUIKTRIP #658,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1353,1,CS
1076488566,ZOR,420,20251113,20251114,2000462478,QUIKTRIP #658,1000008601.0,QUIKTRIP,QUIKTRIP,300009428,STRBK FRP CFFE GB 13.7OZ 1P12CCBL,Material Active,Material Active,No,1353,1,CS
1076488566,ZOR,440,20251113,20251114,2000462478,QUIKTRIP #658,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1353,1,CS
1076488656,ZOR,180,20251113,20251114,2000613263,QUIKTRIP #231,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1331,1,CS
1076488656,ZOR,250,20251113,20251114,2000613263,QUIKTRIP #231,1000008601.0,QUIKTRIP,QUIKTRIP,300045948,MTN DEW BAJ CABO CITRUS ZSPET20OZ1P24CS,Material Active,Material Active,No,1331,1,CS
1076488656,ZOR,260,20251113,20251114,2000613263,QUIKTRIP #231,1000008601.0,QUIKTRIP,QUIKTRIP,300045938,MTN DEW BAJ CABO CITRUS SB PET20OZ1P24CS,Material Active,Material Active,No,1331,1,CS
1076488656,ZOR,270,20251113,20251114,2000613263,QUIKTRIP #231,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076488656,ZOR,370,20251113,20251114,2000613263,QUIKTRIP #231,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,2,CS
1076488826,ZOR,190,20251113,20251113,2001001920,QUIKTRIP #259,1000008601.0,QUIKTRIP,QUIKTRIP,300051104,MTN DEW ZS TRLICHRLEM PET 20OZ 1P24C S,Material Active,Material Active,No,1331,1,CS
1076488826,ZOR,340,20251113,20251113,2001001920,QUIKTRIP #259,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,4,CS
1076489104,ZOR,310,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300007227,BUBLY PNPL CAN 12OZ 8P3CFM,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,340,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300010441,LPTN IMN SPT GRNTEA PET 16.9OZ 12P2C,Material Active,Material Active,No,1029,2,CS
1076489104,ZOR,370,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1029,2,CS
1076489104,ZOR,410,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,580,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300046199,GAT GLCCHRGLCFZE PET 28OZ 1PK 15CS,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,580,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300049046,GAT GLCCHRGLCFZE PET 28OZ 1P15C DRP ONLY,Material Active,Material Inactive,No,1029,1,CS
1076489104,ZOR,830,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300009920,SCW CRNBRASB PET 2L 1P8C S,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,840,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040202,STRBK CB SLTCARMCRM CAN 11OZ 1P12C SLK,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,870,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300056718,POPPI VARTYPK CAN 12OZ 8P3C ESSNTLS,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,920,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300040279,CELSIUS LF SPFRBRST CAN 16OZ 1P12C ESS,Material Active,Material Active,No,1029,1,CS
1076489104,ZOR,980,20251113,20251114,2001117030,PRICE CHOPPER 039,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300039949,CELSIUS LF SPSTBWM CN 12OZ1P12C SLK GXYV,Material Active,Material Active,No,1029,1,CS
1076489115,ZOR,230,20251113,20251114,2001006601,QUIKTRIP #210,1000008601.0,QUIKTRIP,QUIKTRIP,300011156,DT DR PEP ORG BIB 5GL 1P1C POS,Material Active,Material Active,No,1331,3,CS
1076489264,ZOR,360,20251113,20251114,2004332141,PRICE CHOPPER 052,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300038648,DT PEPSI COLA CAN 7.5OZ 6P4C PPBD,Material Active,Material Active,No,1029,1,CS
1076489264,ZOR,1150,20251113,20251114,2004332141,PRICE CHOPPER 052,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300005469,MTN DEW AMP CHR CAN 16OZ 1P12C,Material Active,Material Active,No,1029,1,CS
1076489264,ZOR,1410,20251113,20251114,2004332141,PRICE CHOPPER 052,1000006062.0,NORTHEAST GROCERS,PRICE CHOPPER,300010441,LPTN IMN SPT GRNTEA PET 16.9OZ 12P2C,Material Active,Material Active,No,1029,1,CS
